file,element,cv,role_a,role_b,a_onsets,b_onsets,exact_fraction_a,nearest_abs_ticks_p50,nearest_abs_qn_p50,nearest_signed_ticks_p50,jaccard
Factory Styles/8 Beat Analog 2.mid,Ending 1,2,DRUM,ACC1,65,27,0.38461538461538464,48.0,0.25,0.0,0.373134328358209
Factory Styles/8 Beat Analog 2.mid,Ending 1,2,DRUM,ACC2,65,6,0.09230769230769231,192.0,1.0,0.0,0.09230769230769231
Factory Styles/8 Beat Analog 2.mid,Ending 1,2,DRUM,ACC3,65,50,0.7692307692307693,0.0,0.0,0.0,0.7692307692307693
Factory Styles/80's Dance.mid,Variation 1,1,DRUM,PERC,48,52,0.75,0.0,0.0,0.0,0.5625
Factory Styles/80's Dance.mid,Variation 1,1,DRUM,BASS,48,20,0.3541666666666667,48.0,0.25,0.0,0.3333333333333333
Factory Styles/80's Dance.mid,Variation 1,1,BASS,ACC1,20,2,0.1,288.0,1.5,-288.0,0.1
Factory Styles/80's Dance.mid,Variation 1,1,BASS,ACC2,20,51,0.75,0.0,0.0,0.0,0.26785714285714285
Factory Styles/80's Dance.mid,Variation 1,1,DRUM,ACC1,48,2,0.041666666666666664,456.0,2.375,-336.0,0.041666666666666664
Factory Styles/80's Dance.mid,Variation 1,1,DRUM,ACC2,48,51,0.7916666666666666,0.0,0.0,0.0,0.6229508196721312
Factory Styles/80's Dance.mid,Variation 1,1,DRUM,ACC3,48,1,0.020833333333333332,1464.0,7.625,-1464.0,0.020833333333333332
Factory Styles/80's Dance.mid,Variation 2,1,DRUM,PERC,64,64,1.0,0.0,0.0,0.0,1.0
Factory Styles/80's Dance.mid,Variation 2,1,DRUM,BASS,64,19,0.296875,48.0,0.25,0.0,0.296875
Factory Styles/80's Dance.mid,Variation 2,1,BASS,ACC1,19,5,0.2631578947368421,384.0,2.0,-240.0,0.2631578947368421
Factory Styles/80's Dance.mid,Variation 2,1,BASS,ACC2,19,51,0.8421052631578947,0.0,0.0,0.0,0.2962962962962963
Factory Styles/80's Dance.mid,Variation 2,1,DRUM,ACC1,64,5,0.078125,384.0,2.0,-240.0,0.078125
Factory Styles/80's Dance.mid,Variation 2,1,DRUM,ACC2,64,51,0.796875,0.0,0.0,0.0,0.796875
Factory Styles/80's Dance.mid,Variation 2,1,DRUM,ACC3,64,1,0.015625,1512.0,7.875,-1512.0,0.015625
Factory Styles/80's Dance.mid,Variation 3,1,DRUM,PERC,32,64,1.0,0.0,0.0,0.0,0.5
Factory Styles/80's Dance.mid,Variation 3,1,DRUM,BASS,32,16,0.5,48.0,0.25,-48.0,0.5
Factory Styles/80's Dance.mid,Variation 3,1,BASS,ACC1,16,1,0.0625,1440.0,7.5,-1440.0,0.0625
Factory Styles/80's Dance.mid,Variation 3,1,BASS,ACC2,16,2,0.125,480.0,2.5,-384.0,0.125
Factory Styles/80's Dance.mid,Variation 3,1,DRUM,ACC1,32,1,0.03125,1488.0,7.75,-1488.0,0.03125
Factory Styles/80's Dance.mid,Variation 3,1,DRUM,ACC2,32,2,0.0625,480.0,2.5,-384.0,0.0625
Factory Styles/80's Dance.mid,Variation 3,1,DRUM,ACC3,32,2,0.0625,480.0,2.5,-384.0,0.0625
Factory Styles/80's Dance.mid,Variation 4,1,DRUM,PERC,64,34,0.53125,0.0,0.0,0.0,0.53125
Factory Styles/80's Dance.mid,Variation 4,1,DRUM,BASS,64,29,0.453125,48.0,0.25,0.0,0.453125
Factory Styles/80's Dance.mid,Variation 4,1,BASS,ACC1,29,9,0.3103448275862069,96.0,0.5,0.0,0.3103448275862069
Factory Styles/80's Dance.mid,Variation 4,1,BASS,ACC2,29,51,0.8620689655172413,0.0,0.0,0.0,0.45454545454545453
Factory Styles/80's Dance.mid,Variation 4,1,DRUM,ACC1,64,9,0.140625,120.0,0.625,0.0,0.140625
Factory Styles/80's Dance.mid,Variation 4,1,DRUM,ACC2,64,51,0.796875,0.0,0.0,0.0,0.796875
Factory Styles/80's Dance.mid,Variation 4,1,DRUM,ACC3,64,2,0.03125,504.0,2.625,-384.0,0.03125
Factory Styles/80's Dance.mid,Intro 1,1,DRUM,PERC,133,156,0.9699248120300752,0.0,0.0,0.0,0.80625
Factory Styles/80's Dance.mid,Intro 1,1,DRUM,BASS,133,50,0.3007518796992481,48.0,0.25,0.0,0.27972027972027974
Factory Styles/80's Dance.mid,Intro 1,1,BASS,ACC1,50,17,0.22,240.0,1.25,0.0,0.19642857142857142
Factory Styles/80's Dance.mid,Intro 1,1,BASS,ACC2,50,99,0.6,0.0,0.0,0.0,0.25210084033613445
Factory Styles/80's Dance.mid,Intro 1,1,DRUM,ACC1,133,17,0.12781954887218044,192.0,1.0,0.0,0.12781954887218044
Factory Styles/80's Dance.mid,Intro 1,1,DRUM,ACC2,133,99,0.7443609022556391,0.0,0.0,0.0,0.7443609022556391
Factory Styles/80's Dance.mid,Intro 1,1,DRUM,ACC3,133,11,0.08270676691729323,240.0,1.25,0.0,0.08270676691729323
Factory Styles/80's Dance.mid,Intro 2,1,DRUM,PERC,7,26,0.7142857142857143,0.0,0.0,0.0,0.17857142857142858
Factory Styles/80's Dance.mid,Intro 2,1,DRUM,BASS,7,10,0.42857142857142855,8.0,0.041666666666666664,0.0,0.21428571428571427
Factory Styles/80's Dance.mid,Fill 1,1,DRUM,PERC,14,13,0.7142857142857143,0.0,0.0,0.0,0.5882352941176471
Factory Styles/80's Dance.mid,Fill 1,1,DRUM,BASS,14,7,0.42857142857142855,24.5,0.12760416666666666,0.0,0.4
Factory Styles/80's Dance.mid,Fill 1,1,BASS,ACC2,7,14,0.8571428571428571,0.0,0.0,0.0,0.4
Factory Styles/80's Dance.mid,Fill 1,1,DRUM,ACC2,14,14,0.7857142857142857,0.0,0.0,0.0,0.6470588235294118
Factory Styles/80's Dance.mid,Fill 2,1,DRUM,PERC,17,16,0.9411764705882353,0.0,0.0,0.0,0.9411764705882353
Factory Styles/80's Dance.mid,Fill 2,1,DRUM,BASS,17,4,0.23529411764705882,48.0,0.25,-48.0,0.23529411764705882
Factory Styles/80's Dance.mid,Fill 2,1,BASS,ACC2,4,16,0.5,96.0,0.5,96.0,0.1111111111111111
Factory Styles/80's Dance.mid,Fill 2,1,DRUM,ACC2,17,16,0.47058823529411764,42.0,0.21875,0.0,0.32
Factory Styles/80's Dance.mid,Fill 2,1,DRUM,ACC3,17,1,0.058823529411764705,384.0,2.0,-384.0,0.058823529411764705
Factory Styles/80's Dance.mid,Break,1,DRUM,PERC,6,1,0.0,188.0,0.9791666666666666,-164.0,0.0
Factory Styles/80's Dance.mid,Break,1,DRUM,BASS,6,1,0.16666666666666666,548.0,2.8541666666666665,-548.0,0.16666666666666666
Factory Styles/80's Dance.mid,Break,1,BASS,ACC1,1,1,1.0,0.0,0.0,0.0,1.0
Factory Styles/80's Dance.mid,Break,1,DRUM,ACC1,6,1,0.16666666666666666,548.0,2.8541666666666665,-548.0,0.16666666666666666
Factory Styles/80's Dance.mid,Break,1,DRUM,ACC3,6,1,0.16666666666666666,548.0,2.8541666666666665,-548.0,0.16666666666666666
Factory Styles/80's Dance.mid,Ending 1,1,DRUM,PERC,125,66,0.528,0.0,0.0,0.0,0.528
Factory Styles/80's Dance.mid,Ending 1,1,DRUM,BASS,125,55,0.424,48.0,0.25,0.0,0.41732283464566927
Factory Styles/80's Dance.mid,Ending 1,1,BASS,ACC1,55,17,0.18181818181818182,192.0,1.0,0.0,0.16129032258064516
Factory Styles/80's Dance.mid,Ending 1,1,BASS,ACC2,55,99,0.8727272727272727,0.0,0.0,0.0,0.4528301886792453
Factory Styles/80's Dance.mid,Ending 1,1,DRUM,ACC1,125,17,0.136,192.0,1.0,0.0,0.136
Factory Styles/80's Dance.mid,Ending 1,1,DRUM,ACC2,125,99,0.792,0.0,0.0,0.0,0.792
Factory Styles/80's Dance.mid,Ending 1,1,DRUM,ACC3,125,12,0.088,240.0,1.25,0.0,0.0873015873015873
Factory Styles/80's Dance.mid,Ending 2,1,DRUM,PERC,2,4,0.0,239.0,1.2447916666666667,-143.0,0.0
Factory Styles/80's Dance.mid,Ending 2,1,DRUM,BASS,2,2,1.0,0.0,0.0,0.0,1.0
Factory Styles/80's Dance.mid,Ending 2,1,BASS,ACC1,2,1,0.5,383.0,1.9947916666666667,-383.0,0.5
Factory Styles/80's Dance.mid,Ending 2,1,DRUM,ACC1,2,1,0.5,383.0,1.9947916666666667,-383.0,0.5
Factory Styles/80's Dance.mid,Ending 2,1,DRUM,ACC3,2,2,1.0,0.0,0.0,0.0,1.0
Factory Styles/80's Dance.mid,Ending 3,1,DRUM,PERC,17,16,0.9411764705882353,0.0,0.0,0.0,0.9411764705882353
Factory Styles/80's Dance.mid,Ending 3,1,DRUM,BASS,17,5,0.23529411764705882,48.0,0.25,0.0,0.2222222222222222
Factory Styles/80's Dance.mid,Ending 3,1,BASS,ACC2,5,18,0.4,1.0,0.005208333333333333,0.0,0.09523809523809523
Factory Styles/80's Dance.mid,Ending 3,1,DRUM,ACC2,17,18,0.47058823529411764,1.0,0.005208333333333333,1.0,0.2962962962962963
Factory Styles/80's Dance.mid,Ending 3,1,DRUM,ACC3,17,2,0.058823529411764705,151.0,0.7864583333333334,0.0,0.05555555555555555
Factory Styles/80's Dance.mid,Intro 1,2,DRUM,PERC,133,156,0.9699248120300752,0.0,0.0,0.0,0.80625
Factory Styles/80's Dance.mid,Intro 1,2,DRUM,BASS,133,50,0.3007518796992481,48.0,0.25,0.0,0.27972027972027974
Factory Styles/80's Dance.mid,Intro 1,2,BASS,ACC1,50,17,0.3,192.0,1.0,0.0,0.28846153846153844
Factory Styles/80's Dance.mid,Intro 1,2,BASS,ACC2,50,99,0.6,0.0,0.0,0.0,0.25210084033613445
Factory Styles/80's Dance.mid,Intro 1,2,DRUM,ACC1,133,17,0.12781954887218044,144.0,0.75,0.0,0.12781954887218044
Factory Styles/80's Dance.mid,Intro 1,2,DRUM,ACC2,133,99,0.7443609022556391,0.0,0.0,0.0,0.7443609022556391
Factory Styles/80's Dance.mid,Intro 1,2,DRUM,ACC3,133,8,0.06015037593984962,192.0,1.0,-48.0,0.06015037593984962
Factory Styles/80's Dance.mid,Ending 1,2,DRUM,PERC,125,66,0.528,0.0,0.0,0.0,0.528
Factory Styles/80's Dance.mid,Ending 1,2,DRUM,BASS,125,55,0.44,48.0,0.25,0.0,0.44
Factory Styles/80's Dance.mid,Ending 1,2,BASS,ACC1,55,25,0.2727272727272727,48.0,0.25,0.0,0.23076923076923078
Factory Styles/80's Dance.mid,Ending 1,2,BASS,ACC2,55,99,0.8727272727272727,0.0,0.0,0.0,0.4528301886792453
Factory Styles/80's Dance.mid,Ending 1,2,DRUM,ACC1,125,25,0.2,48.0,0.25,0.0,0.2
Factory Styles/80's Dance.mid,Ending 1,2,DRUM,ACC2,125,99,0.792,0.0,0.0,0.0,0.792
Factory Styles/80's Dance.mid,Ending 1,2,DRUM,ACC3,125,8,0.064,192.0,1.0,-48.0,0.064
Factory Styles/Acoustic Bld_3_4.mid,Variation 1,1,DRUM,BASS,16,8,0.5,47.0,0.24479166666666666,-47.0,0.5
Factory Styles/Acoustic Bld_3_4.mid,Variation 1,1,BASS,ACC1,8,8,0.0,96.0,0.5,-96.0,0.0
Factory Styles/Acoustic Bld_3_4.mid,Variation 1,1,DRUM,ACC1,16,8,0.5,47.0,0.24479166666666666,0.0,0.5
Factory Styles/Acoustic Bld_3_4.mid,Variation 2,1,DRUM,PERC,32,32,1.0,0.0,0.0,0.0,1.0
Factory Styles/Acoustic Bld_3_4.mid,Variation 2,1,DRUM,BASS,32,18,0.5625,0.0,0.0,0.0,0.5625
Factory Styles/Acoustic Bld_3_4.mid,Variation 2,1,BASS,ACC1,18,16,0.1111111111111111,96.0,0.5,-96.0,0.0625
Factory Styles/Acoustic Bld_3_4.mid,Variation 2,1,DRUM,ACC1,32,16,0.5,47.0,0.24479166666666666,0.0,0.5
Factory Styles/Acoustic Bld_3_4.mid,Variation 3,1,DRUM,PERC,35,32,0.9142857142857143,0.0,0.0,0.0,0.9142857142857143
Factory Styles/Acoustic Bld_3_4.mid,Variation 3,1,DRUM,BASS,35,19,0.5428571428571428,0.0,0.0,0.0,0.5428571428571428
Factory Styles/Acoustic Bld_3_4.mid,Variation 3,1,BASS,ACC1,19,34,1.0,0.0,0.0,0.0,0.5588235294117647
Factory Styles/Acoustic Bld_3_4.mid,Variation 3,1,DRUM,ACC1,35,34,0.9428571428571428,0.0,0.0,0.0,0.9166666666666666
Factory Styles/Acoustic Bld_3_4.mid,Variation 3,1,DRUM,ACC3,35,16,0.45714285714285713,48.0,0.25,0.0,0.45714285714285713
Factory Styles/Acoustic Bld_3_4.mid,Variation 4,1,DRUM,PERC,35,32,0.9142857142857143,0.0,0.0,0.0,0.9142857142857143
Factory Styles/Acoustic Bld_3_4.mid,Variation 4,1,DRUM,BASS,35,19,0.5428571428571428,0.0,0.0,0.0,0.5428571428571428
Factory Styles/Acoustic Bld_3_4.mid,Variation 4,1,BASS,ACC2,19,24,0.5789473684210527,0.0,0.0,0.0,0.34375
Factory Styles/Acoustic Bld_3_4.mid,Variation 4,1,DRUM,ACC2,35,24,0.6857142857142857,0.0,0.0,0.0,0.6857142857142857
Factory Styles/Acoustic Bld_3_4.mid,Variation 4,1,DRUM,ACC3,35,16,0.45714285714285713,48.0,0.25,0.0,0.45714285714285713
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,1,DRUM,PERC,36,32,0.7777777777777778,0.0,0.0,0.0,0.7
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,1,DRUM,BASS,36,24,0.5833333333333334,0.0,0.0,0.0,0.5384615384615384
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,1,BASS,ACC1,24,10,0.3333333333333333,96.0,0.5,0.0,0.3076923076923077
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,1,BASS,ACC2,24,25,0.8333333333333334,0.0,0.0,0.0,0.6896551724137931
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,1,DRUM,ACC1,36,10,0.2777777777777778,96.0,0.5,0.0,0.2777777777777778
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,1,DRUM,ACC2,36,25,0.6666666666666666,0.0,0.0,0.0,0.6486486486486487
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,1,DRUM,ACC3,36,25,0.6666666666666666,0.0,0.0,0.0,0.6486486486486487
Factory Styles/Acoustic Bld_3_4.mid,Intro 2,1,DRUM,BASS,27,11,0.4074074074074074,96.0,0.5,0.0,0.4074074074074074
Factory Styles/Acoustic Bld_3_4.mid,Intro 2,1,BASS,ACC1,11,12,0.9090909090909091,0.0,0.0,0.0,0.7692307692307693
Factory Styles/Acoustic Bld_3_4.mid,Intro 2,1,BASS,ACC2,11,14,0.2727272727272727,192.0,1.0,144.0,0.13636363636363635
Factory Styles/Acoustic Bld_3_4.mid,Intro 2,1,DRUM,ACC1,27,12,0.4444444444444444,96.0,0.5,0.0,0.4444444444444444
Factory Styles/Acoustic Bld_3_4.mid,Intro 2,1,DRUM,ACC2,27,14,0.5185185185185185,0.0,0.0,0.0,0.5185185185185185
Factory Styles/Acoustic Bld_3_4.mid,Intro 2,1,DRUM,ACC3,27,14,0.5185185185185185,0.0,0.0,0.0,0.5185185185185185
Factory Styles/Acoustic Bld_3_4.mid,Intro 3,1,DRUM,BASS,10,1,0.1,312.0,1.625,312.0,0.1
Factory Styles/Acoustic Bld_3_4.mid,Fill 1,1,DRUM,PERC,11,8,0.7272727272727273,0.0,0.0,0.0,0.7272727272727273
Factory Styles/Acoustic Bld_3_4.mid,Fill 1,1,DRUM,BASS,11,5,0.45454545454545453,48.0,0.25,-48.0,0.45454545454545453
Factory Styles/Acoustic Bld_3_4.mid,Fill 1,1,BASS,ACC1,5,4,0.2,96.0,0.5,-96.0,0.125
Factory Styles/Acoustic Bld_3_4.mid,Fill 1,1,DRUM,ACC1,11,4,0.36363636363636365,48.0,0.25,0.0,0.36363636363636365
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,1,DRUM,PERC,11,8,0.7272727272727273,0.0,0.0,0.0,0.7272727272727273
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,1,DRUM,BASS,11,6,0.5454545454545454,0.0,0.0,0.0,0.5454545454545454
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,1,BASS,ACC1,6,9,1.0,0.0,0.0,0.0,0.6666666666666666
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,1,BASS,ACC2,6,6,0.3333333333333333,71.0,0.3697916666666667,-24.0,0.2
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,1,DRUM,ACC1,11,9,0.7272727272727273,0.0,0.0,0.0,0.6666666666666666
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,1,DRUM,ACC2,11,6,0.45454545454545453,48.0,0.25,0.0,0.4166666666666667
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,1,DRUM,ACC3,11,5,0.36363636363636365,48.0,0.25,0.0,0.3333333333333333
Factory Styles/Acoustic Bld_3_4.mid,Break,1,DRUM,PERC,10,8,0.7,0.0,0.0,0.0,0.6363636363636364
Factory Styles/Acoustic Bld_3_4.mid,Break,1,DRUM,BASS,10,2,0.2,95.0,0.4947916666666667,-70.5,0.2
Factory Styles/Acoustic Bld_3_4.mid,Break,1,BASS,ACC1,2,2,1.0,0.0,0.0,0.0,1.0
Factory Styles/Acoustic Bld_3_4.mid,Break,1,DRUM,ACC1,10,2,0.2,95.0,0.4947916666666667,-70.5,0.2
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,1,DRUM,BASS,23,9,0.13043478260869565,9.0,0.046875,-5.0,0.10344827586206896
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,1,BASS,ACC1,9,1,0.1111111111111111,471.0,2.453125,-471.0,0.1111111111111111
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,1,BASS,ACC2,9,21,0.8888888888888888,0.0,0.0,0.0,0.36363636363636365
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,1,DRUM,ACC1,23,1,0.043478260869565216,470.0,2.4479166666666665,-470.0,0.043478260869565216
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,1,DRUM,ACC2,23,21,0.17391304347826086,7.0,0.036458333333333336,-5.0,0.1
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,1,DRUM,ACC3,23,21,0.17391304347826086,7.0,0.036458333333333336,-5.0,0.1
Factory Styles/Acoustic Bld_3_4.mid,Ending 2,1,DRUM,PERC,29,30,0.896551724137931,0.0,0.0,0.0,0.7878787878787878
Factory Styles/Acoustic Bld_3_4.mid,Ending 2,1,DRUM,BASS,29,14,0.4827586206896552,48.0,0.25,0.0,0.4827586206896552
Factory Styles/Acoustic Bld_3_4.mid,Ending 2,1,BASS,ACC2,14,17,0.9285714285714286,0.0,0.0,0.0,0.7222222222222222
Factory Styles/Acoustic Bld_3_4.mid,Ending 2,1,DRUM,ACC2,29,17,0.5862068965517241,0.0,0.0,0.0,0.5862068965517241
Factory Styles/Acoustic Bld_3_4.mid,Ending 2,1,DRUM,ACC3,29,17,0.5862068965517241,0.0,0.0,0.0,0.5862068965517241
Factory Styles/Acoustic Bld_3_4.mid,Ending 3,1,DRUM,PERC,13,14,0.9230769230769231,0.0,0.0,0.0,0.8
Factory Styles/Acoustic Bld_3_4.mid,Ending 3,1,DRUM,BASS,13,8,0.6153846153846154,0.0,0.0,0.0,0.6153846153846154
Factory Styles/Acoustic Bld_3_4.mid,Ending 3,1,BASS,ACC2,8,7,0.875,0.0,0.0,0.0,0.875
Factory Styles/Acoustic Bld_3_4.mid,Ending 3,1,DRUM,ACC2,13,7,0.5384615384615384,0.0,0.0,0.0,0.5384615384615384
Factory Styles/Acoustic Bld_3_4.mid,Ending 3,1,DRUM,ACC3,13,7,0.5384615384615384,0.0,0.0,0.0,0.5384615384615384
Factory Styles/Acoustic Bld_3_4.mid,Variation 1,2,DRUM,BASS,16,9,0.5625,0.0,0.0,0.0,0.5625
Factory Styles/Acoustic Bld_3_4.mid,Variation 1,2,BASS,ACC1,9,10,0.1111111111111111,96.0,0.5,-96.0,0.05555555555555555
Factory Styles/Acoustic Bld_3_4.mid,Variation 1,2,DRUM,ACC1,16,10,0.5,24.0,0.125,0.0,0.4444444444444444
Factory Styles/Acoustic Bld_3_4.mid,Variation 2,2,DRUM,PERC,32,32,1.0,0.0,0.0,0.0,1.0
Factory Styles/Acoustic Bld_3_4.mid,Variation 2,2,DRUM,BASS,32,19,0.59375,0.0,0.0,0.0,0.59375
Factory Styles/Acoustic Bld_3_4.mid,Variation 2,2,BASS,ACC1,19,18,0.15789473684210525,96.0,0.5,-96.0,0.08823529411764706
Factory Styles/Acoustic Bld_3_4.mid,Variation 2,2,DRUM,ACC1,32,18,0.5,24.0,0.125,0.0,0.47058823529411764
Factory Styles/Acoustic Bld_3_4.mid,Variation 3,2,DRUM,PERC,35,32,0.9142857142857143,0.0,0.0,0.0,0.9142857142857143
Factory Styles/Acoustic Bld_3_4.mid,Variation 3,2,DRUM,BASS,35,21,0.6,0.0,0.0,0.0,0.6
Factory Styles/Acoustic Bld_3_4.mid,Variation 3,2,BASS,ACC1,21,36,1.0,0.0,0.0,0.0,0.5833333333333334
Factory Styles/Acoustic Bld_3_4.mid,Variation 3,2,DRUM,ACC1,35,36,0.9428571428571428,0.0,0.0,0.0,0.868421052631579
Factory Styles/Acoustic Bld_3_4.mid,Variation 3,2,DRUM,ACC3,35,16,0.45714285714285713,48.0,0.25,0.0,0.45714285714285713
Factory Styles/Acoustic Bld_3_4.mid,Variation 4,2,DRUM,PERC,35,32,0.9142857142857143,0.0,0.0,0.0,0.9142857142857143
Factory Styles/Acoustic Bld_3_4.mid,Variation 4,2,DRUM,BASS,35,19,0.5428571428571428,0.0,0.0,0.0,0.5428571428571428
Factory Styles/Acoustic Bld_3_4.mid,Variation 4,2,BASS,ACC2,19,26,0.6842105263157895,0.0,0.0,0.0,0.40625
Factory Styles/Acoustic Bld_3_4.mid,Variation 4,2,DRUM,ACC2,35,26,0.7428571428571429,0.0,0.0,0.0,0.7428571428571429
Factory Styles/Acoustic Bld_3_4.mid,Variation 4,2,DRUM,ACC3,35,16,0.45714285714285713,48.0,0.25,0.0,0.45714285714285713
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,2,DRUM,PERC,41,32,0.7317073170731707,0.0,0.0,0.0,0.6976744186046512
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,2,DRUM,BASS,41,11,0.2682926829268293,96.0,0.5,0.0,0.2682926829268293
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,2,BASS,ACC1,11,18,0.5454545454545454,0.0,0.0,0.0,0.2608695652173913
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,2,BASS,ACC2,11,27,1.0,0.0,0.0,0.0,0.4074074074074074
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,2,DRUM,ACC1,41,18,0.4146341463414634,96.0,0.5,0.0,0.40476190476190477
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,2,DRUM,ACC2,41,27,0.5609756097560976,0.0,0.0,0.0,0.5111111111111111
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,2,DRUM,ACC3,41,27,0.5609756097560976,0.0,0.0,0.0,0.5111111111111111
Factory Styles/Acoustic Bld_3_4.mid,Fill 1,2,DRUM,PERC,12,8,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666
Factory Styles/Acoustic Bld_3_4.mid,Fill 1,2,DRUM,BASS,12,6,0.5,24.0,0.125,0.0,0.5
Factory Styles/Acoustic Bld_3_4.mid,Fill 1,2,BASS,ACC1,6,6,0.5,47.0,0.24479166666666666,0.0,0.3333333333333333
Factory Styles/Acoustic Bld_3_4.mid,Fill 1,2,DRUM,ACC1,12,6,0.5,24.0,0.125,0.0,0.5
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,2,DRUM,PERC,11,8,0.7272727272727273,0.0,0.0,0.0,0.7272727272727273
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,2,DRUM,BASS,11,7,0.6363636363636364,0.0,0.0,0.0,0.6363636363636364
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,2,BASS,ACC1,7,9,0.8571428571428571,0.0,0.0,0.0,0.6
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,2,BASS,ACC2,7,8,0.42857142857142855,48.0,0.25,0.0,0.25
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,2,DRUM,ACC1,11,9,0.7272727272727273,0.0,0.0,0.0,0.6666666666666666
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,2,DRUM,ACC2,11,8,0.45454545454545453,45.0,0.234375,0.0,0.35714285714285715
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,2,DRUM,ACC3,11,5,0.36363636363636365,48.0,0.25,0.0,0.3333333333333333
Factory Styles/Acoustic Bld_3_4.mid,Break,2,DRUM,PERC,11,8,0.7272727272727273,0.0,0.0,0.0,0.7272727272727273
Factory Styles/Acoustic Bld_3_4.mid,Break,2,DRUM,BASS,11,2,0.18181818181818182,96.0,0.5,0.0,0.18181818181818182
Factory Styles/Acoustic Bld_3_4.mid,Break,2,BASS,ACC1,2,2,1.0,0.0,0.0,0.0,1.0
Factory Styles/Acoustic Bld_3_4.mid,Break,2,DRUM,ACC1,11,2,0.18181818181818182,96.0,0.5,0.0,0.18181818181818182
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,2,DRUM,BASS,23,9,0.13043478260869565,9.0,0.046875,-5.0,0.10344827586206896
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,2,BASS,ACC1,9,1,0.1111111111111111,471.0,2.453125,-471.0,0.1111111111111111
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,2,BASS,ACC2,9,21,0.8888888888888888,0.0,0.0,0.0,0.36363636363636365
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,2,DRUM,ACC1,23,1,0.043478260869565216,470.0,2.4479166666666665,-470.0,0.043478260869565216
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,2,DRUM,ACC2,23,21,0.17391304347826086,7.0,0.036458333333333336,-5.0,0.1
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,2,DRUM,ACC3,23,16,0.13043478260869565,8.0,0.041666666666666664,-5.0,0.08333333333333333
Factory Styles/Al Funk.mid,Variation 1,1,DRUM,PERC,54,1,0.0,1403.0,7.307291666666667,-1403.0,0.0
Factory Styles/Al Funk.mid,Variation 1,1,DRUM,BASS,54,18,0.3333333333333333,48.0,0.25,0.0,0.3333333333333333
Factory Styles/Al Funk.mid,Variation 1,1,BASS,ACC1,18,4,0.2222222222222222,264.0,1.375,96.0,0.2222222222222222
Factory Styles/Al Funk.mid,Variation 1,1,DRUM,ACC1,54,4,0.07407407407407407,360.0,1.875,0.0,0.07407407407407407
Factory Styles/Al Funk.mid,Variation 1,1,DRUM,ACC3,54,54,0.7962962962962963,0.0,0.0,0.0,0.6615384615384615
Factory Styles/Al Funk.mid,Variation 2,1,DRUM,BASS,59,23,0.3559322033898305,48.0,0.25,0.0,0.3442622950819672
Factory Styles/Al Funk.mid,Variation 2,1,BASS,ACC1,23,4,0.08695652173913043,336.0,1.75,96.0,0.08
Factory Styles/Al Funk.mid,Variation 2,1,DRUM,ACC1,59,4,0.06779661016949153,288.0,1.5,0.0,0.06779661016949153
Factory Styles/Al Funk.mid,Variation 2,1,DRUM,ACC3,59,47,0.6779661016949152,0.0,0.0,0.0,0.6060606060606061
Factory Styles/Al Funk.mid,Variation 3,1,DRUM,BASS,63,41,0.5873015873015873,0.0,0.0,0.0,0.5522388059701493
