file,element,role,pair,rhythm_jaccard,same_rhythm_mask,density_ratio,velocity_p50_delta,register_width_delta,sound_same
Factory Styles/Barry Dance.mid,Fill 1,DRUM,CV1-CV2,0.8823529411764706,False,1.0833333333333333,4.5,1,True
Factory Styles/Barry Dance.mid,Fill 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Barry Dance.mid,Fill 1,BASS,CV1-CV2,0.45454545454545453,False,1.0,4.5,-7,True
Factory Styles/Barry Dance.mid,Fill 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Barry Dance.mid,Fill 1,ACC2,CV1-CV2,1.0,True,0.9433962264150944,9.0,0,True
Factory Styles/Barry Dance.mid,Fill 1,ACC3,CV1-CV2,1.0,True,0.8490566037735849,0.0,0,True
Factory Styles/Barry Dance.mid,Ending 1,DRUM,CV1-CV2,0.6538461538461539,False,0.6683417085427136,1.0,2,True
Factory Styles/Barry Dance.mid,Ending 1,PERC,CV1-CV2,0.9444444444444444,False,0.9899665551839464,-0.5,0,True
Factory Styles/Barry Dance.mid,Ending 1,BASS,CV1-CV2,0.7857142857142857,False,2.0,12.0,75,True
Factory Styles/Barry Dance.mid,Ending 1,ACC1,CV1-CV2,0.3333333333333333,False,1.16793893129771,8.0,11,True
Factory Styles/Barry Dance.mid,Ending 1,ACC2,CV1-CV2,1.0,True,1.024390243902439,3.0,2,True
Factory Styles/Barry Dance.mid,Ending 1,ACC3,CV1-CV2,1.0,True,0.9655172413793103,3.0,2,True
Factory Styles/Barry Dance.mid,Ending 1,ACC4,CV1-CV2,1.0,True,1.0,0.0,-2,True
Factory Styles/Bavarian Pop.mid,Variation 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 1,DRUM,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 1,PERC,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 1,BASS,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Bavarian Pop.mid,Variation 1,BASS,CV1-CV3,1.0,True,1.0,0.0,-8,True
Factory Styles/Bavarian Pop.mid,Variation 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 1,ACC1,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 1,ACC2,CV1-CV3,1.0,True,1.0,0.0,-3,True
Factory Styles/Bavarian Pop.mid,Variation 1,ACC4,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Bavarian Pop.mid,Variation 1,ACC4,CV1-CV3,0.625,False,1.0,0.0,-4,True
Factory Styles/Bavarian Pop.mid,Variation 2,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 2,DRUM,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 2,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 2,PERC,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 2,BASS,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Bavarian Pop.mid,Variation 2,BASS,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 2,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 2,ACC1,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 2,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 2,ACC2,CV1-CV3,1.0,True,1.0,0.0,-3,True
Factory Styles/Bavarian Pop.mid,Variation 2,ACC4,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 2,ACC4,CV1-CV3,0.625,False,1.0,0.0,-8,True
Factory Styles/Bavarian Pop.mid,Variation 2,ACC5,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Bavarian Pop.mid,Variation 2,ACC5,CV1-CV3,1.0,True,1.0,18.0,4,True
Factory Styles/Bavarian Pop.mid,Variation 3,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 3,DRUM,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 3,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 3,PERC,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 3,BASS,CV1-CV2,1.0,True,1.0,0.0,-8,True
Factory Styles/Bavarian Pop.mid,Variation 3,BASS,CV1-CV3,1.0,True,1.0,0.0,-8,True
Factory Styles/Bavarian Pop.mid,Variation 3,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 3,ACC1,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 3,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 3,ACC2,CV1-CV3,1.0,True,1.0,0.0,-3,True
Factory Styles/Bavarian Pop.mid,Variation 3,ACC3,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Bavarian Pop.mid,Variation 3,ACC3,CV1-CV3,1.0,True,1.0,5.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 3,ACC4,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Bavarian Pop.mid,Variation 3,ACC4,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 3,ACC5,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Bavarian Pop.mid,Variation 3,ACC5,CV1-CV3,1.0,True,1.0,18.0,4,True
Factory Styles/Bavarian Pop.mid,Variation 4,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 4,DRUM,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 4,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 4,PERC,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 4,BASS,CV1-CV2,1.0,True,1.0,0.0,-8,True
Factory Styles/Bavarian Pop.mid,Variation 4,BASS,CV1-CV3,1.0,True,1.0,0.0,-8,True
Factory Styles/Bavarian Pop.mid,Variation 4,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 4,ACC1,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 4,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 4,ACC2,CV1-CV3,1.0,True,1.0,0.0,-3,True
Factory Styles/Bavarian Pop.mid,Variation 4,ACC3,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Bavarian Pop.mid,Variation 4,ACC3,CV1-CV3,1.0,True,1.0,5.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 4,ACC4,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Bavarian Pop.mid,Variation 4,ACC4,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 4,ACC5,CV1-CV2,1.0,True,1.0,2.0,0,True
Factory Styles/Bavarian Pop.mid,Variation 4,ACC5,CV1-CV3,0.5,False,1.0,23.0,0,True
Factory Styles/Bavarian Pop.mid,Intro 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Intro 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Intro 1,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Intro 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Intro 1,ACC3,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Bavarian Pop.mid,Intro 1,ACC4,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Bavarian Pop.mid,Intro 1,ACC5,CV1-CV2,0.9090909090909091,False,1.0,0.0,1,True
Factory Styles/Bavarian Pop.mid,Ending 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Ending 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Ending 1,BASS,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Bavarian Pop.mid,Ending 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Ending 1,ACC3,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Bavarian Pop.mid,Ending 1,ACC4,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Bavarian Pop.mid,Ending 1,ACC5,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Bavarian Pop.mid,Ending 2,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Ending 2,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Ending 2,BASS,CV1-CV2,1.0,True,1.0,0.0,4,True
Factory Styles/Bavarian Pop.mid,Ending 2,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Bavarian Pop.mid,Ending 2,ACC3,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Bavarian Pop.mid,Ending 2,ACC4,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Bavarian Pop.mid,Ending 2,ACC5,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Big Band 40's.mid,Variation 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 1,DRUM,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 1,DRUM,CV1-CV4,1.0,True,0.5,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 1,PERC,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 1,PERC,CV1-CV4,1.0,True,0.5,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 1,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 1,BASS,CV1-CV3,1.0,True,1.0,0.0,2,True
Factory Styles/Big Band 40's.mid,Variation 1,BASS,CV1-CV4,1.0,True,0.5,-0.5,0,True
Factory Styles/Big Band 40's.mid,Variation 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Big Band 40's.mid,Variation 1,ACC1,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 1,ACC1,CV1-CV4,0.6363636363636364,False,0.45,12.0,-6,True
Factory Styles/Big Band 40's.mid,Variation 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Big Band 40's.mid,Variation 1,ACC2,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 1,ACC2,CV1-CV4,1.0,True,0.5,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 1,ACC3,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Big Band 40's.mid,Variation 1,ACC3,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 1,ACC3,CV1-CV4,0.14285714285714285,False,0.1323529411764706,0.0,-1,True
Factory Styles/Big Band 40's.mid,Variation 1,ACC4,CV1-CV2,1.0,True,1.0,0.0,3,True
Factory Styles/Big Band 40's.mid,Variation 1,ACC4,CV1-CV3,1.0,True,1.0,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 1,ACC4,CV1-CV4,1.0,True,0.5,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 1,ACC5,CV1-CV2,1.0,True,1.0,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 1,ACC5,CV1-CV3,1.0,True,1.0,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 1,ACC5,CV1-CV4,0.5,False,0.75,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 2,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 2,DRUM,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 2,DRUM,CV1-CV4,1.0,True,0.5,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 2,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 2,PERC,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 2,PERC,CV1-CV4,1.0,True,0.5,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 2,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 2,BASS,CV1-CV3,1.0,True,1.0,0.0,-5,True
Factory Styles/Big Band 40's.mid,Variation 2,BASS,CV1-CV4,1.0,True,0.5,0.0,-5,True
Factory Styles/Big Band 40's.mid,Variation 2,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 2,ACC1,CV1-CV3,1.0,True,1.0,0.0,-2,True
Factory Styles/Big Band 40's.mid,Variation 2,ACC1,CV1-CV4,0.68,False,0.4576271186440678,0.0,-2,True
Factory Styles/Big Band 40's.mid,Variation 2,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 2,ACC2,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 2,ACC2,CV1-CV4,1.0,True,0.5,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 2,ACC3,CV1-CV2,0.6666666666666666,False,1.0,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 2,ACC3,CV1-CV3,0.6666666666666666,False,1.0588235294117647,0.0,3,True
Factory Styles/Big Band 40's.mid,Variation 2,ACC3,CV1-CV4,0.6666666666666666,False,0.5294117647058824,0.0,3,True
Factory Styles/Big Band 40's.mid,Variation 2,ACC4,CV1-CV2,1.0,True,1.0,0.0,3,True
Factory Styles/Big Band 40's.mid,Variation 2,ACC4,CV1-CV3,1.0,True,1.0,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 2,ACC4,CV1-CV4,1.0,True,0.5,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 2,ACC5,CV1-CV2,1.0,True,1.0,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 2,ACC5,CV1-CV3,1.0,True,1.0,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 2,ACC5,CV1-CV4,0.5,False,0.75,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 3,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 3,DRUM,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 3,DRUM,CV1-CV4,1.0,True,0.5,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 3,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 3,PERC,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 3,PERC,CV1-CV4,1.0,True,0.5,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 3,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 3,BASS,CV1-CV3,1.0,True,1.0,0.0,-5,True
Factory Styles/Big Band 40's.mid,Variation 3,BASS,CV1-CV4,1.0,True,0.5,0.0,-5,True
Factory Styles/Big Band 40's.mid,Variation 3,ACC1,CV1-CV2,0.8095238095238095,False,0.9305555555555556,1.0,1,True
Factory Styles/Big Band 40's.mid,Variation 3,ACC1,CV1-CV3,0.8095238095238095,False,0.9305555555555556,1.0,0,True
Factory Styles/Big Band 40's.mid,Variation 3,ACC1,CV1-CV4,0.17857142857142858,False,0.7222222222222222,9.0,-5,True
Factory Styles/Big Band 40's.mid,Variation 3,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 3,ACC2,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 3,ACC2,CV1-CV4,1.0,True,0.5882352941176471,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 3,ACC3,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Big Band 40's.mid,Variation 3,ACC3,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 3,ACC3,CV1-CV4,0.14285714285714285,False,0.1323529411764706,0.0,-1,True
Factory Styles/Big Band 40's.mid,Variation 3,ACC4,CV1-CV2,1.0,True,1.0,0.0,3,True
Factory Styles/Big Band 40's.mid,Variation 3,ACC4,CV1-CV3,1.0,True,1.0,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 3,ACC4,CV1-CV4,1.0,True,0.5,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 3,ACC5,CV1-CV2,1.0,True,1.0,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 3,ACC5,CV1-CV3,1.0,True,1.0,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 3,ACC5,CV1-CV4,0.5,False,0.75,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 4,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 4,DRUM,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 4,DRUM,CV1-CV4,1.0,True,0.5,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 4,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 4,PERC,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 4,PERC,CV1-CV4,1.0,True,0.5,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 4,BASS,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Big Band 40's.mid,Variation 4,BASS,CV1-CV3,1.0,True,1.0,0.0,-8,True
Factory Styles/Big Band 40's.mid,Variation 4,BASS,CV1-CV4,1.0,True,0.5,0.0,-8,True
Factory Styles/Big Band 40's.mid,Variation 4,ACC1,CV1-CV2,0.9411764705882353,False,1.0,0.0,1,True
Factory Styles/Big Band 40's.mid,Variation 4,ACC1,CV1-CV3,0.9411764705882353,False,1.0,0.0,-2,True
Factory Styles/Big Band 40's.mid,Variation 4,ACC1,CV1-CV4,0.21739130434782608,False,0.5909090909090909,-12.0,2,True
Factory Styles/Big Band 40's.mid,Variation 4,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 4,ACC2,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 4,ACC2,CV1-CV4,1.0,True,0.5,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 4,ACC3,CV1-CV2,0.6666666666666666,False,1.0,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 4,ACC3,CV1-CV3,0.6666666666666666,False,1.0,0.0,3,True
Factory Styles/Big Band 40's.mid,Variation 4,ACC3,CV1-CV4,0.6666666666666666,False,0.5263157894736842,0.0,3,True
Factory Styles/Big Band 40's.mid,Variation 4,ACC4,CV1-CV2,1.0,True,1.0,0.0,3,True
Factory Styles/Big Band 40's.mid,Variation 4,ACC4,CV1-CV3,1.0,True,1.0,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 4,ACC4,CV1-CV4,1.0,True,0.5,0.0,4,True
Factory Styles/Big Band 40's.mid,Variation 4,ACC5,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Big Band 40's.mid,Variation 4,ACC5,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Variation 4,ACC5,CV1-CV4,1.0,True,0.5,0.0,0,True
Factory Styles/Big Band 40's.mid,Intro 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Intro 1,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Intro 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Intro 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Intro 1,ACC3,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Intro 1,ACC4,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Intro 1,ACC5,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Big Band 40's.mid,Fill 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Fill 1,BASS,CV1-CV2,1.0,True,1.0,0.0,7,True
Factory Styles/Big Band 40's.mid,Fill 1,ACC1,CV1-CV2,0.14285714285714285,False,0.42105263157894735,24.0,-12,True
Factory Styles/Big Band 40's.mid,Fill 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Fill 1,ACC3,CV1-CV2,0.5555555555555556,False,0.8823529411764706,0.0,2,True
Factory Styles/Big Band 40's.mid,Fill 1,ACC4,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Big Band 40's.mid,Fill 1,ACC5,CV1-CV2,1.0,True,1.0,0.0,2,True
Factory Styles/Big Band 40's.mid,Fill 2,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Fill 2,BASS,CV1-CV2,0.3333333333333333,False,1.0,0.0,5,True
Factory Styles/Big Band 40's.mid,Fill 2,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Fill 2,ACC2,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Big Band 40's.mid,Fill 2,ACC3,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Big Band 40's.mid,Fill 2,ACC4,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Fill 2,ACC5,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Big Band 40's.mid,Ending 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Ending 1,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Ending 1,ACC1,CV1-CV2,0.9411764705882353,False,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Ending 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Ending 1,ACC3,CV1-CV2,1.0,True,1.0,0.0,5,True
Factory Styles/Big Band 40's.mid,Ending 1,ACC4,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Ending 1,ACC5,CV1-CV2,0.8571428571428571,False,1.0,0.0,-3,True
Factory Styles/Big Band 40's.mid,Ending 3,DRUM,CV1-CV2,0.875,False,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Ending 3,BASS,CV1-CV2,0.3333333333333333,False,1.0,0.0,5,True
Factory Styles/Big Band 40's.mid,Ending 3,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Ending 3,ACC2,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Big Band 40's.mid,Ending 3,ACC3,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Big Band 40's.mid,Ending 3,ACC4,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band 40's.mid,Ending 3,ACC5,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Big Band Fox.mid,Variation 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band Fox.mid,Variation 1,DRUM,CV1-CV3,1.0,True,0.5,0.0,0,True
Factory Styles/Big Band Fox.mid,Variation 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band Fox.mid,Variation 1,PERC,CV1-CV3,1.0,True,0.5,0.0,0,True
Factory Styles/Big Band Fox.mid,Variation 1,BASS,CV1-CV2,1.0,True,1.0,0.0,-2,True
Factory Styles/Big Band Fox.mid,Variation 1,BASS,CV1-CV3,1.0,True,0.5263157894736842,0.0,-2,True
Factory Styles/Big Band Fox.mid,Variation 1,ACC1,CV1-CV2,1.0,True,0.8072289156626506,0.0,-1,True
Factory Styles/Big Band Fox.mid,Variation 1,ACC1,CV1-CV3,1.0,True,0.40963855421686746,0.0,-5,True
Factory Styles/Big Band Fox.mid,Variation 1,ACC2,CV1-CV2,1.0,True,0.7758620689655172,0.0,0,True
Factory Styles/Big Band Fox.mid,Variation 1,ACC2,CV1-CV3,1.0,True,0.3879310344827586,0.0,0,True
Factory Styles/Big Band Fox.mid,Variation 2,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band Fox.mid,Variation 2,DRUM,CV1-CV3,1.0,True,0.5,0.0,0,True
Factory Styles/Big Band Fox.mid,Variation 2,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band Fox.mid,Variation 2,PERC,CV1-CV3,1.0,True,0.5,0.0,0,True
Factory Styles/Big Band Fox.mid,Variation 2,BASS,CV1-CV2,1.0,True,1.0,0.0,-2,True
Factory Styles/Big Band Fox.mid,Variation 2,BASS,CV1-CV3,1.0,True,0.5263157894736842,0.0,-2,True
Factory Styles/Big Band Fox.mid,Variation 2,ACC1,CV1-CV2,1.0,True,0.8072289156626506,0.0,-1,True
Factory Styles/Big Band Fox.mid,Variation 2,ACC1,CV1-CV3,1.0,True,0.40963855421686746,0.0,-5,True
Factory Styles/Big Band Fox.mid,Variation 2,ACC2,CV1-CV2,1.0,True,0.7758620689655172,0.0,0,True
Factory Styles/Big Band Fox.mid,Variation 2,ACC2,CV1-CV3,1.0,True,0.3879310344827586,0.0,0,True
Factory Styles/Big Band Fox.mid,Variation 2,ACC3,CV1-CV2,1.0,True,1.0,0.0,7,True
Factory Styles/Big Band Fox.mid,Variation 2,ACC3,CV1-CV3,1.0,True,0.55,0.0,7,True
Factory Styles/Big Band Fox.mid,Variation 3,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Big Band Fox.mid,Variation 3,DRUM,CV1-CV3,1.0,True,0.5,0.0,0,True
