file,cv,transition,active_roles_delta,added_roles,removed_roles,notes_per_bar_delta,velocity_p50_delta,fine_subdivision_delta,polyphony_delta
Factory Styles/Talkin' Jazz.mid,3,V2->V3,2,"[""ACC3"",""ACC4""]",[],13.0,14.5,-0.0250692804974339,-0.07381625049348628
Factory Styles/Talkin' Jazz.mid,3,V3->V4,0,[],[],-8.5,-12.0,0.02517231221189903,0.049588491963027614
Factory Styles/Talkin' Jazz.mid,4,V3->V4,0,[],[],-9.0,-12.0,0.03638584236898795,0.060882284245230345
Factory Styles/Tap Dance.mid,1,V1->V2,2,"[""ACC2"",""BASS""]",[],17.5,-2.0,0.12092415596242329,-0.29362705569401837
Factory Styles/Tap Dance.mid,1,V2->V3,0,"[""ACC3""]","[""ACC2""]",34.5,-1.0,0.12611157949016294,0.11375861011212174
Factory Styles/Tap Dance.mid,1,V3->V4,1,"[""ACC2""]",[],7.5,-1.0,-0.005670815475359525,0.052085197542929285
Factory Styles/Tap Dance.mid,2,V1->V2,2,"[""ACC2"",""BASS""]",[],12.0,-2.0,0.1325722854989322,-0.4156173049704792
Factory Styles/Tap Dance.mid,2,V2->V3,0,"[""ACC3""]","[""ACC2""]",74.0,-2.0,0.062143022526375824,0.9390189309001049
Factory Styles/Tap Dance.mid,2,V3->V4,1,"[""ACC2""]",[],-21.0,0.0,0.062028021978021985,-0.17632523565323543
Factory Styles/Tap Dance.mid,3,V1->V2,2,"[""ACC2"",""BASS""]",[],16.5,-3.0,0.12035033834263631,-0.3119033756977245
Factory Styles/Tap Dance.mid,3,V2->V3,0,"[""ACC3""]","[""ACC2""]",28.0,-1.0,0.09672113378448727,0.0973699573138993
Factory Styles/Tap Dance.mid,3,V3->V4,1,"[""ACC2""]",[],9.0,0.0,0.04127459524154942,0.0438547591759757
Factory Styles/Techno.mid,1,V1->V2,1,"[""ACC1"",""ACC5""]","[""ACC2""]",34.0,-18.0,-0.05454314635185602,0.09078412136250846
Factory Styles/Techno.mid,1,V2->V3,-1,[],"[""ACC5""]",20.75,8.0,-0.007624243054317914,0.5234433532347176
Factory Styles/Techno.mid,1,V3->V4,3,"[""ACC2"",""ACC4"",""ACC5""]",[],12.0,7.0,-0.005819052688316936,0.282726820644118
Factory Styles/The Avalon.mid,1,V1->V2,0,[],[],8.875,0.0,-0.07966572241647588,-0.14997864367571268
Factory Styles/The Avalon.mid,1,V2->V3,0,[],[],6.375,2.0,-0.00243058397550322,0.22079624218149085
Factory Styles/The Avalon.mid,1,V3->V4,0,[],[],10.375,-2.0,0.09661321092930061,0.15621034487008245
Factory Styles/The Avalon.mid,2,V1->V2,0,[],[],8.875,0.0,-0.07966572241647588,-0.14997864367571268
Factory Styles/The Avalon.mid,2,V2->V3,0,[],[],6.375,2.0,-0.00243058397550322,0.2109598296254369
Factory Styles/The Avalon.mid,2,V3->V4,0,[],[],10.375,-2.0,0.09661321092930061,0.1660467574261364
Factory Styles/The Avalon.mid,3,V1->V2,0,[],[],10.375,0.0,-0.08326664271239756,-0.10438396739557798
Factory Styles/The Avalon.mid,3,V2->V3,0,[],[],6.375,2.0,-0.00243058397550322,0.2109598296254369
Factory Styles/The Avalon.mid,3,V3->V4,0,[],[],10.375,-2.0,0.09661321092930061,0.1660467574261364
Factory Styles/Twist.mid,1,V1->V2,3,"[""ACC4"",""ACC5"",""PERC""]",[],20.0,-14.0,-0.15249391083342156,0.08067133432171958
Factory Styles/Twist.mid,1,V2->V3,0,"[""ACC1"",""ACC3""]","[""ACC4"",""ACC5""]",45.5,-3.0,-0.08137049384917097,1.270174148689606
Factory Styles/Twist.mid,1,V3->V4,2,"[""ACC4"",""ACC5""]",[],9.5,19.0,0.010298143070131854,-0.18885593153448177
Factory Styles/Unplugged 16 Bt.mid,1,V1->V2,1,"[""ACC1""]",[],22.0,-4.0,-0.033496321885795544,0.14642681297839188
Factory Styles/Unplugged 16 Bt.mid,1,V2->V3,0,"[""ACC5""]","[""ACC1""]",12.5,0.0,-0.016471617187298143,-0.051579007182905645
Factory Styles/Unplugged 16 Bt.mid,1,V3->V4,1,"[""ACC1""]",[],20.0,4.0,-0.024200121676477643,0.16442375390620922
Factory Styles/Unplugged 3_4.mid,1,V1->V2,0,[],[],3.75,0.0,-0.038166384472641535,0.02991519634886397
Factory Styles/Unplugged 3_4.mid,1,V2->V3,2,"[""ACC3"",""PERC""]",[],11.625,0.0,0.10509498573248405,-0.19418790878980885
Factory Styles/Unplugged 3_4.mid,1,V3->V4,2,"[""ACC4"",""ACC5""]",[],23.0,0.0,0.025347379907834144,0.3143101432258064
Factory Styles/Unplugged 8 Bt.mid,1,V1->V2,1,"[""ACC1""]",[],5.0,2.0,0.0,0.07097575187969918
Factory Styles/Unplugged 8 Bt.mid,1,V2->V3,0,"[""ACC4""]","[""ACC1""]",34.0,7.0,0.17629890173410406,-0.15879025598678798
Factory Styles/Unplugged 8 Bt.mid,1,V3->V4,2,"[""ACC1"",""ACC5""]",[],47.5,2.0,0.1315358370718661,-0.025733757872487217
Factory Styles/Unplugged Gtr 2.mid,1,V1->V2,0,"[""ACC3""]","[""ACC2""]",46.25,10.0,0.038920936016707805,0.35255725038499675
Factory Styles/Unplugged Gtr 2.mid,1,V2->V3,0,"[""ACC2""]","[""ACC3""]",-20.75,0.0,-0.05070000262708525,-0.24145020899922653
Factory Styles/Unplugged Gtr 2.mid,1,V3->V4,0,"[""ACC3""]","[""ACC2""]",41.0,6.0,0.17384447166529338,-0.04568286697793633
Factory Styles/Unplugged Gtr 3.mid,1,V1->V2,2,"[""BASS"",""DRUM""]",[],27.25,3.0,-0.03723959595959595,0.1007691885891886
Factory Styles/Unplugged Gtr 3.mid,1,V2->V3,1,"[""ACC4""]",[],9.0,-1.0,-0.00495868055555556,-0.019468660714285768
Factory Styles/Unplugged Gtr 3.mid,1,V3->V4,0,[],[],3.5,0.5,0.014947617273730687,-0.019155772167034568
Factory Styles/Unplugged Gtr 3.mid,2,V1->V2,2,"[""BASS"",""DRUM""]",[],27.0,3.0,-0.029113371966678736,0.006752739809991137
Factory Styles/Unplugged Gtr 3.mid,2,V2->V3,1,"[""ACC4""]",[],10.0,0.0,-0.013442879204830158,0.07029256814665708
Factory Styles/Unplugged Gtr 3.mid,2,V3->V4,0,[],[],3.75,0.0,0.021192864362239737,-0.09478720840913679
Factory Styles/Unplugged Gtr 4.mid,1,V1->V2,2,"[""ACC3"",""ACC4""]",[],24.25,-5.0,0.01276595744680851,0.1282493114400245
Factory Styles/Unplugged Gtr 4.mid,1,V2->V3,1,"[""ACC1""]",[],4.75,1.0,0.03841526302563243,-0.019199923102696914
Factory Styles/Unplugged Gtr 4.mid,1,V3->V4,0,[],[],18.5,2.0,-0.01459652535048972,0.07291233267716524
Factory Styles/Unplugged Latin.mid,1,V1->V2,1,"[""ACC5""]",[],1.0,-2.0,0.0,0.04849797095959585
Factory Styles/Unplugged Latin.mid,1,V2->V3,2,"[""ACC1"",""ACC4""]",[],35.5,2.0,0.17391304347826086,-0.3229759547964113
Factory Styles/Unplugged Latin.mid,1,V3->V4,1,"[""ACC3""]",[],13.25,1.0,-0.01924637681159419,0.5822866770186335
Factory Styles/Unplugged Rock.mid,1,V1->V2,2,"[""ACC4"",""DRUM""]",[],120.75000000000001,5.0,-0.09587187529571425,0.1481389458820077
Factory Styles/Unplugged Rock.mid,1,V2->V3,0,[],[],-50.41666666666667,-5.0,-0.05378211944907249,-0.08959867082190831
Factory Styles/Unplugged Rock.mid,1,V3->V4,0,[],[],50.999999999999986,6.0,0.05874972827783018,0.09203859426368699
Factory Styles/Unplugged Slow.mid,1,V1->V2,1,"[""ACC1""]",[],3.75,0.0,0.0,-0.07469825235534966
Factory Styles/Unplugged Slow.mid,1,V2->V3,1,"[""ACC2""]",[],35.25,5.0,0.0,0.8730287171565276
Factory Styles/Unplugged Slow.mid,1,V3->V4,2,"[""ACC3"",""ACC5""]",[],61.0,-2.0,0.0,-0.15444140721500688
Factory Styles/Unplugged Slow.mid,2,V1->V2,1,"[""ACC1""]",[],-21.5,3.0,0.0,0.10983292764378483
Factory Styles/Unplugged Slow.mid,2,V2->V3,1,"[""ACC2""]",[],19.0,1.0,0.010752903225806453,0.8114025650048875
Factory Styles/Unplugged Slow.mid,2,V3->V4,1,"[""ACC5""]",[],18.25,4.0,-0.010752903225806453,-0.09230917714949971
Factory Styles/Unplugged Swing.mid,1,V1->V2,0,"[""ACC3""]","[""ACC2""]",2.75,9.0,0.04497586641221371,-0.0629772041984733
Factory Styles/Unplugged Swing.mid,1,V2->V3,1,"[""ACC2""]",[],23.25,-10.0,0.214251294302072,-0.3620238225872412
Factory Styles/Unplugged Swing.mid,1,V3->V4,0,[],[],7.5,8.0,-0.06506515677727787,0.8390628476518558
Factory Styles/Unplugged.mid,1,V1->V2,1,"[""ACC4""]",[],13.0,-3.0,0.022391010781995277,0.03790752639384354
Factory Styles/Unplugged.mid,1,V2->V3,0,[],[],2.375,0.0,-0.006677520051184799,-0.007917425964856006
Factory Styles/Unplugged.mid,1,V3->V4,0,[],[],17.5,0.0,0.058524746281426884,-0.05210619076609202
Factory Styles/Unplugged.mid,2,V2->V3,0,[],[],1.25,0.0,-0.004571470285739843,0.022280831395608658
Factory Styles/Unplugged.mid,2,V3->V4,0,[],[],16.875,0.0,0.0598537711857373,-0.04955373611825831
Factory Styles/Unplugged.mid,3,V3->V4,0,[],[],18.125,0.0,0.09491244641537325,-0.03437324480397641
Factory Styles/UnpluggedBallad1.mid,1,V1->V2,2,"[""BASS"",""DRUM""]",[],15.0,-5.0,0.0,-0.17284973122891323
Factory Styles/UnpluggedBallad1.mid,1,V2->V3,3,"[""ACC1"",""ACC2"",""ACC3""]",[],48.0,-6.0,0.0,1.0413091674913098
Factory Styles/UnpluggedBallad1.mid,1,V3->V4,0,[],[],13.75,18.0,0.0,0.13096393761624192
Factory Styles/UnpluggedBallad2.mid,1,V1->V2,1,"[""ACC5""]",[],21.5,0.0,0.0016046979411591944,-0.05549527716492508
Factory Styles/UnpluggedBallad2.mid,1,V2->V3,0,[],[],29.75,4.0,-0.05899767246174356,0.10906215023917687
Factory Styles/UnpluggedBallad2.mid,1,V3->V4,0,[],[],75.875,-1.0,0.01989041660039731,0.12661967416524011
Factory Styles/UnpluggedBallad2.mid,2,V1->V2,1,"[""ACC5""]",[],21.5,0.0,0.0031900386701607802,-0.05549527716492508
Factory Styles/UnpluggedBallad2.mid,2,V2->V3,0,[],[],29.75,4.0,-0.06058301319074515,0.10906215023917687
Factory Styles/UnpluggedBallad2.mid,2,V3->V4,0,[],[],75.875,-1.0,0.01989041660039731,0.12661967416524011
Factory Styles/UnpluggedBallad3.mid,1,V1->V2,1,"[""ACC1""]",[],4.0,2.0,-0.0005294302918017607,0.17028748759346257
Factory Styles/UnpluggedBallad3.mid,1,V2->V3,1,"[""ACC4""]",[],14.0,-7.0,-0.0014239207518415026,-0.0269897510795023
Factory Styles/UnpluggedBallad3.mid,1,V3->V4,0,[],[],11.0,7.0,-0.0064513548387096775,0.22791867140513933
Factory Styles/UnpluggedBallad3.mid,2,V1->V2,1,"[""ACC1""]",[],8.0,2.0,-0.0009961132897603484,0.0369785247432306
Factory Styles/Vienna Waltz.mid,1,V1->V2,1,"[""ACC3""]",[],3.375,0.0,0.014011193236714986,0.13761167149758435
Factory Styles/Vienna Waltz.mid,1,V2->V3,0,[],[],5.0,1.0,0.08050387333998316,-0.35218168319349097
Factory Styles/Vienna Waltz.mid,1,V3->V4,0,[],[],9.875,-1.0,-0.007329335833685169,0.19422508395221194
Factory Styles/Vienna Waltz.mid,2,V1->V2,1,"[""ACC3""]",[],3.375,0.0,0.008453859903381628,0.13761167149758435
Factory Styles/Vienna Waltz.mid,2,V2->V3,0,[],[],5.0,1.0,0.10074549277318162,-0.35218168319349097
Factory Styles/Vienna Waltz.mid,2,V3->V4,0,[],[],9.875,-1.0,-0.027570955266883634,0.19422508395221194
Factory Styles/Volkst_ Schlager.mid,1,V1->V2,1,"[""ACC5""]",[],15.0,1.0,-0.015502173318337947,0.15394173379130072
Factory Styles/Volkst_ Schlager.mid,1,V2->V3,0,[],[],90.5,-1.0,-0.03073807697472672,0.23987268847527732
Factory Styles/Volkst_ Schlager.mid,1,V3->V4,0,[],[],6.0,0.0,-0.0017094570614570592,-0.023179242165242364
Factory Styles/Waltz Ballad.mid,1,V1->V2,2,"[""ACC1"",""ACC5""]",[],9.5,-2.5,0.040641155396327844,0.12823502239140194
Factory Styles/Waltz Ballad.mid,1,V2->V3,0,[],[],-7.25,-2.0,-0.052572891948052036,-0.14664631480519508
Factory Styles/Waltz Ballad.mid,1,V3->V4,1,"[""ACC4""]",[],11.75,-1.5,0.025164142325581396,0.04097298046511644
Factory Styles/Wave Jazz.mid,1,V1->V2,1,"[""ACC3""]",[],21.75,-2.0,0.08164113548271168,-0.09879773955900117
Factory Styles/Wave Jazz.mid,1,V2->V3,1,"[""ACC2""]",[],18.0,2.0,-0.004394420106668295,0.299643831735364
Factory Styles/Wave Jazz.mid,1,V3->V4,0,[],[],14.625,2.0,0.15613487371138274,-0.45939963596735023
Factory Styles/Wave Jazz.mid,2,V1->V2,1,"[""ACC3""]",[],22.0,-2.0,0.057501525341317694,-0.105069410259363
Factory Styles/Wave Jazz.mid,2,V2->V3,1,"[""ACC2""]",[],20.0,3.0,-0.006605006574547878,0.3614077349743403
Factory Styles/Wave Jazz.mid,2,V3->V4,0,[],[],10.625,1.0,0.12043525642742553,-0.45490204958826763
Factory Styles/Wave Jazz.mid,3,V2->V3,1,"[""ACC2""]",[],19.0,3.0,-0.020853091517774258,0.32794132589057057
Factory Styles/Wave Jazz.mid,3,V3->V4,0,[],[],15.25,1.0,0.13529299930174932,-0.4419304602154601
Factory Styles/Western Movie.mid,1,V1->V2,2,"[""ACC2"",""ACC3""]",[],21.75,4.0,-0.05652778780003058,0.5286895210976916
Factory Styles/Western Movie.mid,1,V2->V3,1,"[""PERC""]",[],41.5,2.0,-0.03017025104655109,0.7729641096458697
Factory Styles/Western Movie.mid,1,V3->V4,0,[],[],-12.0,1.0,-0.0048055369941870305,-0.7426285839252458
Factory Styles/Western Movie.mid,2,V1->V2,3,"[""ACC2"",""ACC3"",""ACC4""]",[],24.25,4.0,-0.0609390133037694,0.47001222985957103
Factory Styles/Western Movie.mid,2,V2->V3,0,"[""PERC""]","[""ACC4""]",40.25,3.0,-0.04315244691004533,0.8197731904080174
Factory Styles/Western Movie.mid,2,V3->V4,0,[],[],-13.0,1.0,-0.0006862668230301003,-0.713090538017854
