msb,lsb,program,kit,key,hits,styles,v_absmin,v_workmin,v_idealmin,v_center,v_idealmax,v_workmax,v_absmax,dur_center,top_positions
120,0,34,Jazz Kit RX2,21,8,2,70.0,77.0,80.75,94.0,104.0,104.0,104.0,43.5,"[[144,7],[48,1]]"
120,0,67,i30 Perc. Kit,44,8,1,108.0,108.0,108.0,114.0,114.0,114.9,117.0,79.0,"[[0,8]]"
120,0,67,i30 Perc. Kit,19,8,1,38.0,43.6,49.0,55.0,57.5,59.0,59.0,70.0,"[[0,8]]"
120,0,67,i30 Perc. Kit,60,8,1,87.0,90.5,92.0,94.0,95.25,96.6,98.0,39.0,"[[0,8]]"
120,0,67,i30 Perc. Kit,16,8,1,56.0,59.5,61.0,65.5,75.25,79.3,80.0,51.5,"[[132,8]]"
120,0,73,Techno Kit RX,40,8,2,72.0,74.8,80.5,103.0,124.0,124.0,124.0,21.5,"[[0,6],[96,2]]"
120,0,4,Pop Std. Kit RX,39,8,1,97.0,99.8,117.5,127.0,127.0,127.0,127.0,1565.5,"[[0,8]]"
120,0,9,HipHop Kit 1,61,8,1,105.0,105.0,105.0,105.0,105.0,105.0,105.0,1.0,"[[0,8]]"
120,0,6,Standard Kit RX4,14,8,1,106.0,106.0,106.0,113.0,120.0,120.0,120.0,2.0,"[[0,8]]"
120,0,117,Arabian Kit 2,50,8,1,94.0,94.0,94.0,94.0,94.0,94.0,94.0,23.0,"[[156,3],[108,3],[60,2]]"
120,0,48,Orchestra Kit GM,34,8,1,98.0,98.0,101.0,103.0,106.75,115.0,115.0,1.5,"[[0,4],[156,4]]"
120,0,7,Standard Kit 1,36,8,1,102.0,102.0,102.0,102.0,103.5,108.0,108.0,1.0,"[[0,8]]"
120,0,7,Standard Kit 1,44,8,1,114.0,114.0,116.25,118.5,120.75,123.0,123.0,1.0,"[[84,6],[96,2]]"
120,0,7,Standard Kit 1,47,8,1,39.0,39.0,42.75,47.0,62.25,99.0,99.0,1.0,"[[132,2],[0,2],[48,2],[96,2]]"
120,0,18,Power Kit RX1,54,8,1,70.0,70.0,70.0,70.0,70.0,70.0,70.0,47.0,"[[0,8]]"
120,0,125,Brush Kit 1,9,8,1,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,"[[132,2],[180,2],[36,2],[96,2]]"
120,0,125,Brush Kit 1,17,8,1,83.0,83.0,83.0,83.0,83.0,83.0,83.0,,"[[132,2],[180,2],[36,2],[84,2]]"
120,0,125,Brush Kit 1,58,8,1,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,"[[12,2],[60,2],[120,2],[168,2]]"
120,0,125,Brush Kit 1,97,8,1,110.0,110.0,110.0,110.0,110.0,110.0,110.0,,"[[168,2],[24,2],[84,2],[132,2]]"
120,0,51,Arabian Kit 1,80,8,1,120.0,124.2,126.0,126.0,126.0,126.0,126.0,1.0,"[[60,8]]"
120,0,4,Pop Std. Kit RX,84,8,2,84.0,84.0,84.0,87.0,90.0,90.0,90.0,192.0,"[[0,8]]"
120,0,1,Standard Kit RX2,67,8,1,86.0,86.0,86.0,86.0,86.0,86.0,86.0,,"[[12,3],[0,1],[24,1],[96,1],[60,1],[120,1]]"
120,0,1,Standard Kit RX2,116,8,1,32.0,32.0,32.0,32.0,114.0,114.0,114.0,,"[[168,3],[156,1],[48,1],[72,1],[144,1],[96,1]]"
120,0,66,Trinity Perc.Kit,70,8,1,124.0,124.0,125.5,126.0,126.0,126.0,126.0,2.0,"[[0,4],[120,4]]"
120,0,5,Standard Kit RX1,20,8,1,92.0,92.0,95.75,98.0,99.75,102.0,102.0,24.0,"[[0,8]]"
120,0,6,Standard Kit RX4,62,8,1,127.0,127.0,127.0,127.0,127.0,127.0,127.0,1.0,"[[96,8]]"
120,0,4,Pop Std. Kit RX,100,8,1,32.0,32.0,32.0,64.5,97.0,97.0,97.0,,"[[36,4],[144,4]]"
120,0,12,Room Kit 2,52,8,1,55.0,55.0,58.0,59.0,62.75,71.0,71.0,21.5,"[[0,8]]"
120,0,12,Room Kit 2,51,8,1,80.0,80.0,89.0,92.0,92.0,92.0,92.0,6.0,"[[0,8]]"
120,0,41,Brush Kit 2,20,8,1,108.0,108.0,108.0,108.0,108.75,111.0,111.0,1.0,"[[0,8]]"
120,0,123,Analog Kit,84,7,3,29.0,29.0,44.0,87.0,87.0,87.0,87.0,96.0,"[[0,6],[96,1]]"
120,0,26,House Kit 1,25,7,2,43.0,46.0,50.5,57.0,61.5,63.4,64.0,48.0,"[[48,2],[0,2],[96,1],[168,1],[24,1]]"
120,0,6,Standard Kit RX4,57,7,3,62.0,66.2,72.5,85.0,100.5,103.0,106.0,23.0,"[[0,7]]"
120,0,72,Hip Hop Kit RX,52,7,2,34.0,34.0,34.0,34.0,70.0,70.0,70.0,1.0,"[[144,3],[48,3],[156,1]]"
120,0,17,Power Kit 2,55,7,1,88.0,88.0,88.0,88.0,100.0,106.0,115.0,337.0,"[[0,2],[72,2],[48,1],[144,1],[120,1]]"
120,0,123,Analog Kit,77,7,1,66.0,66.0,66.0,66.0,66.0,66.0,66.0,1.0,"[[48,7]]"
120,0,123,Analog Kit,76,7,1,44.0,44.0,44.0,44.0,44.0,44.0,44.0,1.0,"[[96,7]]"
120,0,123,Analog Kit,47,7,1,48.0,48.0,61.0,74.0,91.0,96.6,105.0,1.0,"[[96,3],[48,2],[144,2]]"
120,0,90,Pop Std. Kit 2,40,7,1,101.0,101.0,109.0,119.0,127.0,127.0,127.0,47.0,"[[0,3],[96,2],[36,1],[132,1]]"
120,0,34,Jazz Kit RX2,122,7,2,122.0,122.0,122.0,122.0,122.0,122.0,122.0,,"[[120,3],[0,2],[36,2]]"
120,0,34,Jazz Kit RX2,75,7,2,105.0,105.0,105.0,105.0,105.0,105.0,105.0,,"[[36,2],[144,2],[72,2],[156,1]]"
120,0,2,Standard Kit RX3,13,7,3,70.0,73.0,77.5,84.0,93.0,106.0,115.0,43.0,"[[144,3],[48,1],[132,1],[0,1],[96,1]]"
120,0,35,Jazz Kit RX2,44,7,1,45.0,54.6,71.0,115.0,115.0,117.8,122.0,31.0,"[[36,5],[132,2]]"
120,0,28,House Kit 3,52,7,2,70.0,79.0,85.0,87.0,87.0,87.0,87.0,1.0,"[[0,5],[144,2]]"
120,0,28,House Kit 3,8,7,2,69.0,69.0,69.0,69.0,80.0,80.0,80.0,,"[[0,2],[144,2],[108,2],[48,1]]"
120,0,28,House Kit 3,48,7,2,62.0,81.8,95.5,96.0,112.5,114.0,114.0,8.0,"[[48,3],[96,2],[120,1],[168,1]]"
120,0,3,Ambient Kit RX,9,7,1,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,"[[0,5],[144,1],[96,1]]"
120,0,3,Ambient Kit RX,85,7,1,77.0,77.0,77.0,77.0,77.0,77.0,77.0,,"[[84,5],[36,1],[180,1]]"
120,0,3,Ambient Kit RX,13,7,1,83.0,83.0,83.0,83.0,83.0,83.0,83.0,,"[[0,5],[144,1],[96,1]]"
120,0,3,Ambient Kit RX,58,7,1,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,"[[72,3],[84,2],[36,1],[180,1]]"
120,0,3,Ambient Kit RX,111,7,1,111.0,111.0,111.0,111.0,111.0,111.0,111.0,,"[[156,5],[108,1],[60,1]]"
120,0,3,Ambient Kit RX,97,7,1,116.0,116.0,116.0,116.0,116.0,116.0,116.0,,"[[168,5],[120,1],[72,1]]"
120,0,117,Arabian Kit 2,71,7,2,87.0,94.8,100.0,100.0,101.0,102.0,102.0,80.0,"[[96,6],[48,1]]"
120,0,125,Brush Kit 1,19,7,2,66.0,66.0,66.0,66.0,66.0,83.6,110.0,10.0,"[[0,2],[48,2],[96,2],[144,1]]"
120,0,33,Jazz Kit RX1,122,7,1,122.0,122.0,122.0,122.0,122.0,122.0,122.0,,"[[36,2],[72,1],[132,1],[168,1],[180,1],[24,1]]"
120,0,33,Jazz Kit RX1,75,7,1,105.0,105.0,105.0,105.0,105.0,105.0,105.0,,"[[72,2],[96,1],[168,1],[12,1],[24,1],[60,1]]"
120,0,1,Standard Kit RX2,6,7,2,50.0,50.0,51.0,52.0,56.5,58.0,58.0,1.0,"[[0,2],[132,1],[156,1],[36,1],[60,1],[72,1]]"
120,0,48,Orchestra Kit GM,58,7,1,115.0,115.0,115.0,115.0,123.0,124.6,127.0,8.0,"[[0,6],[96,1]]"
120,0,2,Standard Kit RX3,20,6,1,66.0,66.0,66.0,66.0,66.0,66.0,66.0,2.0,"[[48,6]]"
120,0,48,Orchestra Kit GM,75,6,1,98.0,102.5,107.0,111.0,115.0,121.0,127.0,20.5,"[[96,3],[0,2],[144,1]]"
120,0,122,Electro Kit,17,6,1,79.0,79.0,79.0,79.0,79.0,89.0,99.0,20.0,"[[96,2],[144,2],[0,1],[48,1]]"
120,0,17,Power Kit 2,8,6,1,69.0,69.0,69.0,74.5,80.0,80.0,80.0,,"[[144,2],[108,2],[72,1],[36,1]]"
120,0,66,Trinity Perc.Kit,94,6,3,112.0,112.0,115.75,127.0,127.0,127.0,127.0,2.0,"[[0,6]]"
120,0,1,Standard Kit RX2,31,6,2,99.0,99.0,100.5,106.5,116.25,119.0,119.0,1.0,"[[0,6]]"
120,0,1,Standard Kit RX2,21,6,3,54.0,59.0,64.0,65.0,111.75,127.0,127.0,1.0,"[[60,3],[0,2],[132,1]]"
120,0,96,Elektro Kit 1,65,6,1,71.0,71.0,77.75,98.0,119.75,127.0,127.0,48.0,"[[144,2],[0,2],[96,2]]"
120,0,26,House Kit 1,116,6,1,114.0,114.0,114.0,114.0,114.0,114.0,114.0,,"[[60,3],[72,2],[48,1]]"
120,0,96,Elektro Kit 1,43,6,1,104.0,106.5,112.25,122.0,122.0,122.0,122.0,22.0,"[[96,6]]"
120,0,90,Pop Std. Kit 2,67,6,2,86.0,86.0,92.25,111.0,111.0,111.0,111.0,,"[[96,2],[0,2],[60,2]]"
120,0,90,Pop Std. Kit 2,116,6,2,32.0,66.0,103.5,114.0,114.0,114.0,114.0,,"[[180,2],[24,2],[0,1],[144,1]]"
120,0,90,Pop Std. Kit 2,43,6,3,102.0,102.0,104.75,114.0,117.25,118.0,118.0,4.5,"[[108,2],[144,2],[96,1],[0,1]]"
120,0,30,House Kit RX1,2,6,2,56.0,56.0,60.0,86.0,100.0,100.5,101.0,6.5,"[[48,1],[96,1],[132,1],[72,1],[24,1],[120,1]]"
120,0,34,Jazz Kit RX2,114,6,1,105.0,105.0,105.0,105.0,105.0,105.0,105.0,,"[[96,2],[12,2],[120,2]]"
120,0,34,Jazz Kit RX2,110,6,1,32.0,32.0,32.0,32.0,32.0,32.0,32.0,14808.0,"[[108,2],[24,2],[132,2]]"
120,0,2,Standard Kit RX3,116,6,1,32.0,32.0,50.25,105.0,111.75,114.0,114.0,108859.0,"[[48,1],[0,1],[156,1],[108,1],[36,1],[60,1]]"
120,0,64,Percussion Kit,56,6,1,75.0,76.0,77.0,78.5,81.5,83.5,85.0,1.0,"[[96,6]]"
120,0,43,Brush Kit RX2,24,6,1,71.0,71.0,77.0,95.0,108.5,113.0,113.0,23.0,"[[0,2],[60,2],[132,2]]"
120,0,0,Standard Kit GM,22,6,1,43.0,47.0,52.25,59.5,78.75,96.5,109.0,9.0,"[[144,2],[156,1],[180,1],[48,1],[96,1]]"
120,0,26,House Kit 1,88,6,1,50.0,63.5,77.5,79.0,79.0,79.0,79.0,1.0,"[[96,6]]"
120,0,67,i30 Perc. Kit,29,6,1,87.0,90.0,93.0,94.5,96.0,100.5,105.0,37.0,"[[120,3],[60,3]]"
120,0,2,Standard Kit RX3,31,6,2,70.0,80.0,92.5,104.0,108.0,108.0,108.0,2.5,"[[0,6]]"
120,0,31,House Kit RX2,28,6,2,59.0,69.0,81.0,97.0,122.0,127.0,127.0,19.5,"[[0,2],[60,1],[96,1],[144,1],[48,1]]"
120,0,31,House Kit RX2,88,6,2,32.0,34.5,38.0,41.0,47.75,88.0,126.0,98.5,"[[96,4],[60,2]]"
120,0,31,House Kit RX2,21,6,2,107.0,107.0,107.0,111.5,123.5,126.5,127.0,1.5,"[[0,4],[96,2]]"
120,0,73,Techno Kit RX,32,6,1,75.0,96.5,119.0,122.0,122.0,124.5,127.0,38.0,"[[156,2],[60,2],[0,1],[96,1]]"
120,0,7,Standard Kit 1,43,6,1,47.0,47.0,52.75,70.0,100.75,111.0,111.0,1.0,"[[0,2],[48,2],[96,2]]"
120,0,125,Brush Kit 1,11,6,1,86.0,86.0,86.0,86.0,86.0,86.0,86.0,,"[[84,2],[132,2],[180,2]]"
120,0,125,Brush Kit 1,114,6,1,105.0,105.0,105.0,105.0,105.0,105.0,105.0,,"[[180,2],[36,2],[84,2]]"
120,0,125,Brush Kit 1,6,6,1,52.0,52.0,52.0,52.0,52.0,52.0,52.0,,"[[48,2],[108,2],[156,2]]"
120,0,125,Brush Kit 1,66,6,1,97.0,97.0,97.0,97.0,97.0,97.0,97.0,,"[[84,2],[132,2],[0,2]]"
120,0,125,Brush Kit 1,117,6,1,115.0,115.0,115.0,115.0,115.0,115.0,115.0,,"[[108,2],[156,2],[24,2]]"
120,0,51,Arabian Kit 1,57,6,1,107.0,116.5,126.0,126.0,126.75,127.0,127.0,1.0,"[[0,2],[96,2],[156,1],[60,1]]"
120,0,51,Arabian Kit 1,83,6,1,91.0,91.0,91.0,91.0,91.0,91.0,91.0,1.0,"[[96,6]]"
120,0,122,Electro Kit,60,6,1,116.0,116.0,116.0,116.0,116.0,116.0,116.0,2.0,"[[48,6]]"
120,0,90,Pop Std. Kit 2,23,6,1,72.0,72.0,72.0,72.0,72.0,72.0,72.0,2.0,"[[0,6]]"
120,0,5,Standard Kit RX1,23,6,2,98.0,100.0,102.5,104.0,116.0,123.5,127.0,1.0,"[[0,6]]"
120,0,66,Trinity Perc.Kit,52,6,1,88.0,88.0,93.0,108.0,118.5,122.0,122.0,1.0,"[[48,2],[132,2],[12,2]]"
120,0,4,Pop Std. Kit RX,61,6,1,114.0,114.0,114.0,120.5,127.0,127.0,127.0,24.0,"[[0,3],[48,3]]"
120,0,15,Techno Kit 3,89,6,1,86.0,86.0,86.0,86.0,86.0,86.0,86.0,1.0,"[[0,6]]"
120,0,43,Brush Kit RX2,84,6,1,110.0,110.0,110.0,110.0,114.5,116.0,116.0,48.0,"[[0,6]]"
120,0,34,Jazz Kit RX2,83,6,1,29.0,29.0,29.0,29.0,29.0,29.0,29.0,1.0,"[[0,6]]"
120,0,12,Room Kit 2,40,6,1,79.0,103.0,127.0,127.0,127.0,127.0,127.0,7.5,"[[0,2],[96,2],[48,1],[144,1]]"
120,0,48,Orchestra Kit GM,27,6,1,42.0,42.0,42.5,44.0,69.5,78.0,78.0,34.0,"[[0,6]]"
120,0,123,Analog Kit,52,5,2,64.0,66.4,70.0,70.0,70.0,70.0,70.0,1.0,"[[0,5]]"
120,0,6,Standard Kit RX4,52,5,3,70.0,76.4,86.0,86.0,101.0,110.6,117.0,16.0,"[[0,4],[144,1]]"
120,0,122,Electro Kit,36,5,1,120.0,122.4,126.0,126.0,127.0,127.0,127.0,18.0,"[[0,2],[48,1],[96,1],[144,1]]"
120,0,122,Electro Kit,46,5,1,75.0,78.6,84.0,88.0,88.0,88.0,88.0,22.0,"[[0,3],[96,2]]"
120,0,122,Electro Kit,19,5,1,86.0,86.0,86.0,86.0,86.0,86.0,86.0,18.0,"[[144,2],[0,1],[48,1],[96,1]]"
120,0,9,HipHop Kit 1,52,5,1,101.0,101.0,101.0,101.0,113.0,113.0,113.0,7.0,"[[120,5]]"
120,0,17,Power Kit 2,44,5,1,96.0,99.2,104.0,104.0,104.0,104.0,104.0,17.0,"[[0,5]]"
120,0,67,i30 Perc. Kit,58,5,2,54.0,54.8,56.0,58.0,88.0,89.2,90.0,2.0,"[[0,2],[132,2],[96,1]]"
120,0,3,Ambient Kit RX,7,5,2,88.0,88.0,88.0,99.0,105.0,105.0,105.0,1.0,"[[144,2],[96,1],[168,1],[180,1]]"
120,0,66,Trinity Perc.Kit,108,5,2,30.0,30.0,30.0,75.0,75.0,94.8,108.0,5.5,"[[96,2],[0,2],[60,1]]"
120,0,13,HipHop Kit 2,45,5,1,40.0,40.0,40.0,40.0,78.0,78.0,78.0,1.0,"[[168,3],[132,2]]"
120,0,13,HipHop Kit 2,77,5,1,66.0,66.0,66.0,66.0,66.0,66.0,66.0,1.0,"[[48,5]]"
120,0,13,HipHop Kit 2,76,5,1,44.0,44.0,44.0,44.0,44.0,44.0,44.0,1.0,"[[96,5]]"
120,0,13,HipHop Kit 2,75,5,1,58.0,58.0,58.0,58.0,58.0,58.0,58.0,1.0,"[[144,5]]"
120,0,42,Brush Kit RX1,50,5,2,60.0,82.8,117.0,117.0,117.0,117.0,117.0,45.0,"[[0,3],[120,1],[96,1]]"
120,0,34,Jazz Kit RX2,84,5,2,72.0,72.0,72.0,79.0,79.0,79.0,79.0,216.0,"[[0,2],[120,2],[180,1]]"
120,0,43,Brush Kit RX2,47,5,3,60.0,70.0,85.0,85.0,85.0,95.2,102.0,30.0,"[[132,4],[0,1]]"
120,0,0,Standard Kit GM,18,5,1,58.0,60.8,65.0,75.0,75.0,78.6,81.0,18.0,"[[48,3],[144,2]]"
120,0,35,Jazz Kit RX3,17,5,2,117.0,117.0,117.0,117.0,120.0,123.0,125.0,1.0,"[[60,4],[0,1]]"
120,0,30,House Kit RX1,10,5,1,103.0,112.6,127.0,127.0,127.0,127.0,127.0,1.0,"[[156,3],[60,2]]"
120,0,30,House Kit RX1,4,5,1,76.0,76.0,76.0,100.0,100.0,100.6,101.0,1.0,"[[120,1],[144,1],[72,1],[24,1],[48,1]]"
120,0,31,House Kit RX2,87,5,1,114.0,114.0,114.0,117.0,117.0,117.0,117.0,175.0,"[[96,5]]"
120,0,4,Pop Std. Kit RX,9,5,2,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,"[[144,4],[132,1]]"
120,0,4,Pop Std. Kit RX,85,5,2,77.0,77.0,77.0,77.0,77.0,77.0,77.0,,"[[36,4],[24,1]]"
120,0,4,Pop Std. Kit RX,58,5,2,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,"[[36,4],[12,1]]"
120,0,31,House Kit RX2,48,5,2,71.0,93.4,127.0,127.0,127.0,127.0,127.0,1.0,"[[96,2],[0,2],[144,1]]"
120,0,125,Brush Kit 1,25,5,2,30.0,30.0,30.0,38.0,38.0,71.0,93.0,62.0,"[[132,2],[84,2],[168,1]]"
120,0,18,Power Kit RX1,39,5,1,126.0,126.4,127.0,127.0,127.0,127.0,127.0,1.0,"[[0,2],[96,2],[156,1]]"
120,0,18,Power Kit RX1,70,5,1,112.0,117.6,126.0,126.0,127.0,127.0,127.0,1.0,"[[0,2],[96,2],[156,1]]"
120,0,0,Standard Kit GM,5,5,1,68.0,77.6,92.0,92.0,92.0,92.0,92.0,8.0,"[[96,4],[144,1]]"
120,0,33,Jazz Kit RX1,116,5,2,114.0,114.0,114.0,114.0,114.0,114.0,114.0,,"[[72,4],[168,1]]"
120,0,33,Jazz Kit RX1,100,5,1,105.0,105.0,105.0,105.0,105.0,105.0,105.0,,"[[24,2],[120,1],[156,1],[168,1]]"
120,0,33,Jazz Kit RX1,103,5,1,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,"[[144,1],[36,1],[72,1],[96,1],[132,1]]"
120,0,1,Standard Kit RX2,100,5,1,105.0,105.0,105.0,105.0,105.0,105.0,105.0,,"[[168,1],[0,1],[60,1],[24,1],[96,1]]"
120,0,1,Standard Kit RX2,103,5,1,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,"[[84,1],[108,1],[168,1],[132,1],[12,1]]"
120,0,1,Standard Kit RX2,66,5,1,97.0,97.0,97.0,97.0,97.0,97.0,97.0,,"[[168,1],[0,1],[60,1],[24,1],[96,1]]"
120,0,1,Standard Kit RX2,88,5,1,50.0,50.0,50.0,50.0,50.0,50.0,50.0,,"[[132,1],[156,1],[24,1],[180,1],[60,1]]"
120,0,6,Standard Kit RX4,47,5,1,72.0,72.0,72.0,72.0,73.0,88.0,98.0,18.0,"[[96,5]]"
120,0,6,Standard Kit RX4,45,5,1,98.0,98.0,98.0,98.0,100.0,100.6,101.0,20.0,"[[0,5]]"
120,0,12,Room Kit 2,53,5,1,75.0,75.0,75.0,79.0,79.0,79.0,79.0,25.0,"[[96,5]]"
120,0,10,Jungle Kit,38,5,1,78.0,79.2,81.0,90.0,91.0,91.0,91.0,24.0,"[[48,2],[144,2],[96,1]]"
120,0,41,Brush Kit 2,12,5,1,64.0,64.0,64.0,71.0,71.0,82.4,90.0,1.0,"[[96,2],[0,2],[48,1]]"
120,0,12,Room Kit 2,48,4,1,107.0,107.0,107.0,107.0,107.75,109.1,110.0,1.0,"[[48,3],[96,1]]"
120,0,12,Room Kit 2,41,4,1,110.0,111.5,113.75,115.0,115.0,115.0,115.0,1.0,"[[144,3],[0,1]]"
120,0,64,Percussion Kit,71,4,1,106.0,106.0,106.0,106.0,106.0,106.0,106.0,2.0,"[[0,4]]"
120,0,89,Pop Std. Kit 1,34,4,1,117.0,117.0,117.0,117.0,117.0,117.0,117.0,48.0,"[[0,4]]"
120,0,89,Pop Std. Kit 1,23,4,1,90.0,90.3,90.75,94.0,97.5,98.4,99.0,84.5,"[[0,4]]"
120,0,0,Standard Kit GM,85,4,1,77.0,77.0,77.0,77.0,77.0,77.0,77.0,,"[[24,2],[12,2]]"
120,0,0,Standard Kit GM,15,4,1,83.0,83.0,83.0,83.0,83.0,83.0,83.0,,"[[132,2],[120,2]]"
120,0,0,Standard Kit GM,58,4,1,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,"[[24,2],[0,2]]"
120,0,0,Standard Kit GM,111,4,1,112.0,112.0,112.0,112.0,112.0,112.0,112.0,,"[[96,2],[84,2]]"
120,0,0,Standard Kit GM,8,4,1,69.0,69.0,69.0,69.0,69.0,69.0,69.0,,"[[0,2],[180,2]]"
120,0,0,Standard Kit GM,100,4,1,105.0,105.0,105.0,105.0,105.0,105.0,105.0,,"[[120,2],[96,2]]"
120,0,0,Standard Kit GM,103,4,1,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,"[[36,2],[12,2]]"
120,0,0,Standard Kit GM,6,4,1,50.0,50.0,50.0,50.0,50.0,50.0,50.0,,"[[84,2],[72,2]]"
120,0,0,Standard Kit GM,97,4,1,110.0,110.0,110.0,112.0,114.0,114.0,114.0,,"[[144,2],[48,2]]"
120,0,17,Power Kit 2,77,4,1,84.0,85.8,88.5,93.0,96.0,96.0,96.0,1.0,"[[0,3],[96,1]]"
120,0,17,Power Kit 2,26,4,1,127.0,127.0,127.0,127.0,127.0,127.0,127.0,47356.5,"[[72,2],[0,1],[144,1]]"
120,0,3,Ambient Kit RX,3,4,1,88.0,88.0,88.0,88.0,88.0,88.0,88.0,11.0,"[[0,2],[168,2]]"
120,0,1,Standard Kit RX2,84,4,3,81.0,82.2,84.0,93.5,102.0,102.0,102.0,2.0,"[[0,3],[96,1]]"
120,0,90,Pop Std. Kit 2,48,4,2,107.0,107.0,107.0,107.0,107.0,107.0,107.0,7.0,"[[48,2],[144,2]]"
120,0,35,Jazz Kit RX3,47,4,1,117.0,117.0,117.0,121.5,126.0,126.0,126.0,1.5,"[[144,2],[0,2]]"
120,0,123,Analog Kit,31,4,1,95.0,95.0,95.0,101.0,107.75,109.1,110.0,47.0,"[[0,4]]"
120,0,42,Brush Kit RX1,25,4,2,35.0,36.8,39.5,53.0,65.0,65.0,65.0,185.0,"[[0,2],[96,1],[60,1]]"
120,0,30,House Kit RX1,58,4,2,32.0,32.0,32.0,32.0,55.75,98.5,127.0,2.0,"[[72,2],[0,1],[180,1]]"
120,0,50,Bdrum&Sdrum Kit,103,4,1,99.0,99.0,99.0,101.5,104.0,104.0,104.0,1.0,"[[60,2],[0,2]]"
120,0,50,Bdrum&Sdrum Kit,54,4,1,109.0,110.5,112.75,114.0,114.0,114.0,114.0,57.0,"[[0,2],[144,1],[96,1]]"
120,0,123,Analog Kit,50,4,1,86.0,86.9,88.25,89.0,90.25,92.5,94.0,2.0,"[[144,2],[0,2]]"
120,0,64,Percussion Kit,5,4,2,49.0,49.0,49.0,49.0,49.0,49.0,49.0,,"[[36,2],[132,1],[144,1]]"
120,0,90,Pop Std. Kit 2,9,4,1,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,"[[0,2],[96,2]]"
120,0,90,Pop Std. Kit 2,85,4,1,77.0,77.0,77.0,77.0,77.0,77.0,77.0,,"[[84,2],[180,2]]"
120,0,90,Pop Std. Kit 2,58,4,1,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,"[[72,2],[180,2]]"
120,0,90,Pop Std. Kit 2,111,4,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,"[[156,2],[60,2]]"
120,0,90,Pop Std. Kit 2,114,4,1,110.0,110.0,110.0,110.0,110.0,110.0,110.0,,"[[60,2],[156,2]]"
120,0,90,Pop Std. Kit 2,110,4,1,116.0,116.0,116.0,116.0,116.0,116.0,116.0,78252.0,"[[24,2],[120,2]]"
120,0,90,Pop Std. Kit 2,7,4,2,73.0,73.0,73.0,73.0,73.0,73.0,73.0,,"[[72,2],[108,2]]"
120,0,90,Pop Std. Kit 2,8,4,2,69.0,69.0,69.0,74.5,80.0,80.0,80.0,,"[[168,2],[144,2]]"
120,0,90,Pop Std. Kit 2,5,4,1,93.0,93.0,93.0,102.5,112.0,112.0,112.0,47.0,"[[96,2],[144,2]]"
120,0,89,Pop Std. Kit 1,101,4,1,100.0,100.0,100.0,107.0,114.0,114.0,114.0,,"[[60,2],[24,2]]"
120,0,2,Standard Kit RX3,15,4,1,83.0,83.0,83.0,83.0,83.0,83.0,83.0,,"[[96,1],[12,1],[168,1],[0,1]]"
120,0,6,Standard Kit RX4,127,4,1,57.0,57.0,57.0,62.5,68.25,68.7,69.0,1.0,"[[0,4]]"
120,0,28,House Kit 3,103,4,2,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,"[[132,2],[24,1],[72,1]]"
120,0,28,House Kit 3,6,4,2,50.0,50.0,50.0,50.0,50.0,50.0,50.0,,"[[180,1],[0,1],[72,1],[120,1]]"
120,0,28,House Kit 3,66,4,2,97.0,97.0,97.0,97.0,97.0,97.0,97.0,,"[[24,2],[108,1],[156,1]]"
120,0,57,SFX Kit 2,49,4,1,127.0,127.0,127.0,127.0,127.0,127.0,127.0,2.0,"[[0,4]]"
120,0,57,SFX Kit 2,84,4,1,127.0,127.0,127.0,127.0,127.0,127.0,127.0,2.0,"[[0,4]]"
120,0,50,Bdrum&Sdrum Kit,29,4,1,64.0,64.0,64.0,64.0,64.0,64.0,64.0,1.0,"[[96,4]]"
120,0,2,Standard Kit RX3,101,4,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,"[[144,2],[156,2]]"
120,0,2,Standard Kit RX3,100,4,1,50.0,50.0,50.0,50.0,50.0,50.0,50.0,,"[[120,4]]"
120,0,41,Brush Kit 2,84,4,2,85.0,85.0,85.0,85.0,85.0,85.0,85.0,766.0,"[[0,4]]"
120,0,33,Jazz Kit RX1,111,4,2,102.0,102.0,102.0,111.0,120.0,120.0,120.0,,"[[144,2],[156,2]]"
120,0,42,Brush Kit RX1,17,4,1,83.0,83.0,83.0,83.0,83.0,83.0,83.0,,"[[0,2],[96,1],[12,1]]"
120,0,42,Brush Kit RX1,83,4,1,104.0,104.0,104.0,104.0,104.0,104.0,104.0,,"[[180,2],[84,1],[0,1]]"
120,0,42,Brush Kit RX1,102,4,1,102.0,102.0,102.0,102.0,102.0,102.0,102.0,,"[[108,2],[12,1],[120,1]]"
120,0,42,Brush Kit RX1,101,4,1,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,"[[24,2],[120,1],[36,1]]"
